nid;vid;type;language;title;uid;status;created;changed;comment;promote;sticky;tnid;translate;uuid;uri;title_en
2051;7421;dataset;el;Κατάλογος Journal Papers και Chapters in Books του Ινστιτούτου Γεωργικών Ερευνών;8;1;1515587773;1515658501;0;0;0;0;0;090e5ae1-6a2d-4de0-9a94-c587f6549740;https://data.gov.cy/api/dataset/node/2051;Journal of Journal Papers and Chapters in Books of the Institute for Agricultural Research
2047;7419;dataset;el;Κατάλογος Πρακτικών Συνεδρίων - Conference Papers του Ινστιτούτου Γεωργικών Ερευνών;8;1;1515587283;1515658501;0;0;0;0;0;13ad118f-9d4d-4b52-ac1c-a795e5a73dc1;https://data.gov.cy/api/dataset/node/2047;List of Conference Proceedings - Conference Papers of the Institute of Agricultural Research
2035;7147;dataset;el;Προστατευόμενες Περιοχές - Τόποι Κοινοτικής Σημασίας και Ζώνες Ειδικης Προστασίας (INSPIRE);19;1;1515576220;1515590101;0;0;0;0;0;2214e8b4-07ed-4174-8fcf-a627a59ceb81;https://data.gov.cy/api/dataset/node/2035;Protected Areas - Sites of Community Importance and Special Protection Areas (INSPIRE)
2028;12344;dataset;el;Μητρώο Ιδιωτών Επιδοτών Αστικών Υποθέσεων;8;1;1515574511;1524644101;0;0;0;0;0;97b55c7f-562e-4ce3-8b65-a6efc24c98d8;https://data.gov.cy/api/dataset/node/2028;Register of Private Civil Subsidies
2023;7159;dataset;el;Ορθοφωτογραφία - Orthoimagery (INSPIRE);19;1;1515574113;1515590365;0;0;0;0;0;1743b25f-5008-47d4-b6f7-e60ad052077a;https://data.gov.cy/api/dataset/node/2023;Orthography - Orthoimagery (INSPIRE)
2015;6995;dataset;el;Υψομετρία (INSPIRE);19;1;1515572487;1515588107;0;0;0;0;0;89e722c1-cd51-409f-8da4-f4e221c78aff;https://data.gov.cy/api/dataset/node/2015;Elevation (INSPIRE)
2007;7013;dataset;el;Βιογεωγραφικές περιοχές (INSPIRE);19;1;1515571104;1515588747;0;0;0;0;0;e3dff8a3-025d-4acb-959b-806b19abebc3;https://data.gov.cy/api/dataset/node/2007;Biogeographical regions (INSPIRE)
1999;7006;dataset;el;Κατανομή Πληθυσμού ανά Τομέα Απασχόλησης, ανά Επαρχία και Δήμο/Κοινότητα (INSPIRE);19;1;1515569084;1515588402;0;0;0;0;0;18e81324-7efa-4155-8217-ab83fe525fae;https://data.gov.cy/api/dataset/node/1999;Population Breakdown by Sector of Employment, by District and Municipality / Community (INSPIRE)
1991;7040;dataset;el;Κατανομή Απασχολούμενου Άνεργου Πληθυσμού ανά Επαρχία και Δήμο/Κοινότητα (INSPIRE);19;1;1515567624;1515589307;0;0;0;0;0;4b179e2e-bf05-4195-a8cd-e0a5a9012a10;https://data.gov.cy/api/dataset/node/1991;Employee Unemployment Breakdown by Region and Municipality / Community (INSPIRE)
1983;7242;dataset;el;Κατανομή Απασχολούμενου Πληθυσμού ανά Επαρχία και Δήμο/Κοινότητα (INSPIRE);19;1;1515504746;1515593701;0;0;0;0;0;02cea1c3-99eb-4fba-badd-aa7bf1b187be;https://data.gov.cy/api/dataset/node/1983;Population Population Allocation by District and Municipality / Community (INSPIRE)
1975;7051;dataset;el;Κατανομή Πληθυσμού - Δημογραφία ανά Ταχυδρομικό Τομέα (INSPIRE);19;1;1515503574;1515589731;0;0;0;0;0;193ded3a-415e-459c-9cc8-0f8c35644724;https://data.gov.cy/api/dataset/node/1975;Population Distribution - Demography by Postal Sector (INSPIRE)
1967;7285;dataset;el;Κατανομή Πληθυσμού - Δημογραφία ανά Ενορία (INSPIRE);19;1;1515501336;1515593701;0;0;0;0;0;ec901c88-7dd2-492e-81f0-69efaf6e1c3c;https://data.gov.cy/api/dataset/node/1967;Population Distribution - Demographics by Parish (INSPIRE)
1956;7041;dataset;el;Κατανομή Πληθυσμού - Δημογραφία ανά Δήμο/Κοινότητα (INSPIRE);19;1;1515500110;1515589536;0;0;0;0;0;a9c0b10b-243a-4dc8-967e-3645b9744edd;https://data.gov.cy/api/dataset/node/1956;Population Distribution - Demography by Municipality / Community (INSPIRE)
1955;15398;dataset;el;Κατάλογος Αποφάσεων της Επιτροπής Προστασίας του Ανταγωνισμού αναφορικά με συγκεντρώσεις επιχειρήσεων;8;1;1515499986;1536575252;0;0;0;0;0;c69e3ac2-5417-4265-847b-19e95e7f3e35;https://data.gov.cy/api/dataset/node/1955;List of Decisions of the Commission for the Protection of Competition in relation to concentrations of undertakings
1947;15403;dataset;el;Κατάλογος Αποφάσεων της Επιτροπής Προστασίας του Ανταγωνισμού αναφορικά με δεσπόζουσα θέση;8;1;1515498166;1536576037;0;0;0;0;0;fa085bd6-adca-49da-a7d0-a411f6c001fc;https://data.gov.cy/api/dataset/node/1947;List of Decisions of the Commission for the Protection of Competition in relation to a dominant position
1941;15473;dataset;el;Κατάλογος Αποφάσεων της Επιτροπής Προστασίας του Ανταγωνισμού αναφορικά με σχέση οικονομικής εξάρτησης;8;1;1515496772;1536657301;0;0;0;0;0;ff74b1ab-052b-4e4e-b40c-d2e034e6a05b;https://data.gov.cy/api/dataset/node/1941;List of Decisions of the Commission for the Protection of Competition regarding a relationship of economic dependence
1936;15424;dataset;el;Κατάλογος Αποφάσεων της Επιτροπής Προστασίας του Ανταγωνισμού αναφορικά με συμπράξεις;8;1;1515495755;1536578101;0;0;0;0;0;1c6a6279-7cbb-451f-8664-26bd50c5c867;https://data.gov.cy/api/dataset/node/1936;List of Decisions of the Commission for the Protection of Competition in relation to cartels
1935;6972;dataset;el;Κατανομή Πληθυσμού ανά Επαρχία (INSPIRE);19;1;1515495621;1515587243;0;0;0;0;0;b342e2a3-b610-4b2f-bcd3-4d297e2880de;https://data.gov.cy/api/dataset/node/1935;Population Allocation by Province (INSPIRE)
1925;7144;dataset;el;Χάρτης Ζωνών Επικινδυνότητας Σεισμών και άλλων Γεωλογικών Κινδύνων (INSPIRE);19;1;1515403239;1515590101;0;0;0;0;0;018fcfdb-d377-49f2-b504-22ae986fae1a;https://data.gov.cy/api/dataset/node/1925;Earthquake and Other Geological Hazard Zones Map (INSPIRE)
1914;6939;dataset;el;Χάρτες Επικινδυνότητας Πλημμύρας και Χάρτες Κινδύνων Πλημμύρας;19;1;1515400638;1515586062;0;0;0;0;0;35513fa6-18ec-4834-a978-ff25c26981dc;https://data.gov.cy/api/dataset/node/1914;Flood Danger Maps and Flood Risk Maps
1911;6468;dataset;el;Ετήσιο Υδατικό Iσοζύγιο;19;1;1515399579;1515402901;0;0;0;0;0;09212d5b-3542-4354-b576-22091303e83f;https://data.gov.cy/api/dataset/node/1911;Annual Water Balance
1908;6412;dataset;el;Κατάλογος Ενημερωτικών φυλλαδίων του Τμήματος Αναπτύξεως Υδάτων που αφορούν το νερό;19;1;1515398992;1515399269;0;0;0;0;0;a00da51c-6dcf-466f-8a59-193f9f7d55be;https://data.gov.cy/api/dataset/node/1908;List of Water Development Water Prospectus Brochures
1905;6404;dataset;el;Κατάλογος Υπόγειων Υδατικών Σωμάτων στην Κύπρο;19;1;1515397280;1515398247;0;0;0;0;0;3865f532-ae54-46bc-b40f-0355e2a283fa;https://data.gov.cy/api/dataset/node/1905;List of Underground Water Bodies in Cyprus
1902;6428;dataset;el;Κατάλογος Υδατικών Έργων;19;1;1515395949;1515399301;0;0;0;0;0;6da7291f-b612-4ee3-8e8a-e11b170842a0;https://data.gov.cy/api/dataset/node/1902;List of Water Projects
1900;15510;dataset;el;Τρέχουσα Πληρότητα Φραγμάτων;19;1;1515395469;1536667322;0;0;0;0;0;ea1c1423-c403-40b9-ba12-b331ceb175b9;https://data.gov.cy/api/dataset/node/1900;Current Completion of Dams
1896;6355;dataset;el;Ετήσιες Εκθέσεις Ανεξάρτητης Αρχής Πρόληψης των Βασανιστηρίων;8;1;1515395069;1515395269;0;0;0;0;0;30bfde11-dd73-4e68-9e3a-bbb130e7696d;https://data.gov.cy/api/dataset/node/1896;Annual Reports of the Independent Authority for the Prevention of Torture
1893;6353;dataset;el;Κατάλογος και Ροή Κύριων Πηγών Νερού στην Κύπρο;19;1;1515394645;1515395005;0;0;0;0;0;fe6e92fa-a827-49f3-85d2-94c0ea296bc8;https://data.gov.cy/api/dataset/node/1893;Catalog and Flow of Main Water Resources in Cyprus
1889;8886;dataset;el;Ετήσιες Εκθέσεις Αρχής Ισότητας;8;1;1515394323;1516871701;0;0;0;0;0;ec791818-7d7f-4a67-a184-5b485320c2ad;https://data.gov.cy/api/dataset/node/1889;Annual Reports of Equality Authority
1886;13329;dataset;el;Διάθεση Νερού για Άρδευση ανά Έτος (Πηγές Άρδευσης);19;1;1515393621;1530090901;0;0;0;0;0;398c44f3-197d-4dd6-8119-851cc642470e;https://data.gov.cy/api/dataset/node/1886;Drinking Water for Irrigation per Year (Irrigation Sources)
1883;6311;dataset;el;Εξέλιξη Συνολικής Χωρητικότητα Φραγμάτων ανά Έτος;19;1;1515162387;1515162657;0;0;0;0;0;eaafbea6-ca3b-4754-b72a-dba4877fe7e5;https://data.gov.cy/api/dataset/node/1883;Evolution of Total Damage Capacity per Year
1878;13386;dataset;el;Εισροή Νερού στα Φράγματα ανά Υδρολογικό Έτος;19;1;1515161736;1530168967;0;0;0;0;0;ebd48a95-972f-497a-81e8-ff7b46a707b4;https://data.gov.cy/api/dataset/node/1878;Water inflow in Dams per Hydrological Year
1875;13357;dataset;el;Διάθεση Νερού από τα Κυβερνητικά Υδατικά Έργα;19;1;1515161112;1530165961;0;0;0;0;0;a487bd54-67fb-4ea3-b335-4018112692e7;https://data.gov.cy/api/dataset/node/1875;Water Disposal from Government Water Projects
1872;8221;dataset;el;Αποθήκευση Νερού στα Φράγματα την 1 Οκτωβρίου (Έναρξη υδρολογικού Έτους);19;1;1515160031;1516191301;0;0;0;0;0;2daa9ba4-68fc-4433-8a1c-554b74c46f96;https://data.gov.cy/api/dataset/node/1872;Water Storage at Dams on 1 October (Hydrological Year Start)
1867;6349;dataset;el;Ετήσιες Εκθέσεις της Αρχής κατά του Ρατσισμού και των Διακρίσεων;8;1;1515159558;1515394853;0;0;0;0;0;763edce2-317e-4eb5-a36d-d850cfbbf3a9;https://data.gov.cy/api/dataset/node/1867;Annual Reports of the Authority against Racism and Discrimination
1865;12746;dataset;el;Αποθήκευση Νερου στα Φράγματα από 1988 (ανά 15νθήμερο);19;1;1515159334;1527153301;0;0;0;0;0;7c696d72-66dc-4f1e-93bc-9d931e190b2b;https://data.gov.cy/api/dataset/node/1865;Water Storage in Dams since 1988 (every 15 days)
1861;6296;dataset;el;Ετήσιες Εκθέσεις Τμήματος Αρχαιοτήτων;8;1;1515158578;1515161701;0;0;0;0;0;da29ff09-35f8-4138-922f-bc37ce7bfeff;https://data.gov.cy/api/dataset/node/1861;Annual Reports of the Department of Antiquities
1857;6172;dataset;el;Ετήσιες Εκθέσεις Ελεγκτικής Υπηρεσίας;8;1;1515156308;1515157727;0;0;0;0;0;b8db5743-098b-48fb-8b88-f9a8a9f9e693;https://data.gov.cy/api/dataset/node/1857;Annual Audit Reports
1852;6163;dataset;el;Ετήσιες Εκθέσεις Γενικού Χημείου του Κράτους;8;1;1515155888;1515156202;0;0;0;0;0;311b63ab-941e-4e84-9155-eaec60f431d9;https://data.gov.cy/api/dataset/node/1852;Annual Reports of the General Laboratory of the State
1849;6161;dataset;el;Κατάλογος Εμπορικών Κέντρων της Κ.Δ. στο Εξωτερικό;19;1;1515155524;1515156057;0;0;0;0;0;c9fed206-f53a-4d0f-a033-a56b9729324b;https://data.gov.cy/api/dataset/node/1849;List of Shopping Centers abroad
1846;6154;dataset;el;Ετήσιες Εκθέσεις Επιτροπής Προστασίας Ανταγωνισμού;8;1;1515155293;1515155718;0;0;0;0;0;a7f2448a-fe4f-44ef-b8e0-901846b55309;https://data.gov.cy/api/dataset/node/1846;Annual Reports of the Commission for the Protection of Competition
1842;6127;dataset;el;Ετήσιες Εκθέσεις Επιτρόπου Διοικήσεως και Ανθρωπίνων Δικαιωμάτων;8;1;1515154280;1515154725;0;0;0;0;0;887e3494-d78c-4b7e-93ce-0c6d944e2640;https://data.gov.cy/api/dataset/node/1842;Annual Reports of the Commissioner for Administration and Human Rights
1838;6150;dataset;el;Ετήσιες Εκθέσεις Επιτρόπου Προστασίας των Δικαιωμάτων του Παιδιού;8;1;1515153707;1515155153;0;0;0;0;0;3f6cbf18-3ea6-42f0-ab1b-1969ca3ef5a7;https://data.gov.cy/api/dataset/node/1838;Annual Reports of the Commissioner for the Protection of the Rights of the Child
1833;6112;dataset;el;Ετήσιες Εκθέσεις Τμήματος Γεωλογικής Επισκόπησης;8;1;1515152319;1515152815;0;0;0;0;0;4a454f28-f99e-4197-9bf5-d8bd9b260f18;https://data.gov.cy/api/dataset/node/1833;Annual Reports of the Geological Survey Department
1829;6103;dataset;el;Ετήσιες Εκθέσεις Τμήματος Επιθεώρησης Εργασίας;8;1;1515151640;1515152130;0;0;0;0;0;d57410f3-09c0-4224-9fdd-f60b315d915a;https://data.gov.cy/api/dataset/node/1829;Annual Reports of the Department of Labor Inspection
1822;6142;dataset;el;Ετήσιες Εκθέσεις Υπουργείου Οικονομικών;8;1;1515150042;1515154501;0;0;0;0;0;a12e9a78-9c1a-4f5a-907c-a67f27e62de5;https://data.gov.cy/api/dataset/node/1822;Annual Reports of the Ministry of Finance
1821;6119;dataset;el;Εβδομαδιαίες Λιανικές Τιμές Καυσίμων στην Κύπρο από το 2005 (Με Φόρους);19;1;1515149923;1515153630;0;0;0;0;0;032b6edb-7c0e-4605-ad51-73d0f70460fb;https://data.gov.cy/api/dataset/node/1821;Weekly Retail Fuel Prices in Cyprus since 2005 (With Taxes)
1815;6044;dataset;el;Ετήσιες Εκθέσεις Υπουργείου Υγείας;8;1;1515149446;1515149829;0;0;0;0;0;3ade8685-9676-4324-99c7-62020634aa31;https://data.gov.cy/api/dataset/node/1815;Annual Reports of the Ministry of Health
1814;6118;dataset;el;Εβδομαδιαίες Λιανικές Τιμές Καυσίμων στην Κύπρο από το 2005 (Χωρίς τους Φόρους);19;1;1515149355;1515153584;0;0;0;0;0;2101bf50-dbe6-4102-ab67-5cb0e5f1ca1b;https://data.gov.cy/api/dataset/node/1814;Weekly Retail Fuel Prices in Cyprus since 2005 (Excluding Taxes)
1810;6087;dataset;el;Ετήσιες Εκθέσεις Φαρμακευτικών Υπηρεσιών;8;1;1515149094;1515150901;0;0;0;0;0;80c26fe7-5008-4da1-b9ea-37f02bbfb078;https://data.gov.cy/api/dataset/node/1810;Annual Reports of Pharmaceutical Services
1804;6015;dataset;el;Ετήσιες Εκθέσεις Υπουργείου Εργασίας, Πρόνοιας και Κοινωνικών Ασφαλίσεων;8;1;1515143906;1515144906;0;0;0;0;0;12f086ef-30d4-4055-802c-96e254f34e9b;https://data.gov.cy/api/dataset/node/1804;Annual Reports of the Ministry of Labor, Welfare and Social Insurance
1799;6031;dataset;el;Ετήσιες Εκθέσεις Υπηρεσίας Συνεργατικών Εταιρειών;8;1;1515143327;1515147301;0;0;0;0;0;28b1f41d-8fdc-4260-ab8a-d8e91be73e9a;https://data.gov.cy/api/dataset/node/1799;Annual Reports of Co-operative Services
1795;5967;dataset;el;Ετήσιες Εκθέσεις Υπηρεσίας Μεταλλείων;8;1;1515142626;1515142981;0;0;0;0;0;8cebd5cf-a350-4e96-8f7e-54d3bde5d5c7;https://data.gov.cy/api/dataset/node/1795;Annual Mines Service Reports
1791;5962;dataset;el;Ετήσιες Εκθέσεις Τμήματος Κοινωνικής Ενσωμάτωσης Ατόμων με Αναπηρίες;8;1;1515142140;1515142429;0;0;0;0;0;00267e3a-b0b9-4bb0-9e84-ea437e6b0598;https://data.gov.cy/api/dataset/node/1791;Annual Reports of the Department of Social Integration of People with Disabilities
1786;5953;dataset;el;Ετήσιες Εκθέσεις Τμήματος Αναπτύξεως Υδάτων;8;1;1515141555;1515141875;0;0;0;0;0;7472527d-01ee-4307-a158-eb0d24b19c12;https://data.gov.cy/api/dataset/node/1786;Annual Reports of the Water Development Department
1782;5948;dataset;el;Μέσες Τιμές Διάθεσης Πετρελαιοειδών;19;1;1515141257;1515141782;0;0;0;0;0;4c6f4401-8c0c-4f62-b4dd-11d0a5d6e8d7;https://data.gov.cy/api/dataset/node/1782;Average Prices of Petroleum Products
1778;6010;dataset;el;Ετήσιες Εκθέσεις Τμήματος Αλιείας και Θαλασσίων Ερευνών;8;1;1515140757;1515143705;0;0;0;0;0;d79e6ef0-7ffe-4f92-b707-1873b07d9034;https://data.gov.cy/api/dataset/node/1778;Annual Reports of the Department of Fisheries and Marine Research
1774;5938;dataset;el;Ετήσιες Εκθέσεις Πολιτικής Άμυνας;8;1;1515140368;1515140585;0;0;0;0;0;8c3f04bb-9bf0-4f30-8f2e-252dd56eb795;https://data.gov.cy/api/dataset/node/1774;Annual Defense Policy Reports
1770;6011;dataset;el;Ετήσιες Εκθέσεις Γραφείου Διαχείρισης Δημόσιου Χρέους;8;1;1515139831;1515143703;0;0;0;0;0;e6bb9c48-0c67-453d-b4b3-4319653e0c5f;https://data.gov.cy/api/dataset/node/1770;Annual Reports of the Public Debt Management Office
1766;5932;dataset;el;Ετήσιες Εκθέσεις Αστυνομίας Κύπρου;8;1;1515138193;1515140101;0;0;0;0;0;1159d878-0ec3-4f97-8168-3242379f0ad6;https://data.gov.cy/api/dataset/node/1766;Annual Reports of the Cyprus Police
1763;12959;dataset;el;Παρατηρητήριο Λιανικών Τιμών Καυσίμων (API) ;19;1;1515132987;1529061012;0;0;0;0;0;ed6818e3-33f2-4747-873f-82a4f6af4667;https://data.gov.cy/api/dataset/node/1763;Retail Fuel Prices Monitor (API)
1760;5902;dataset;el;Κατάλογος Ανακοινώσεων Απόσυρσης Επικίνδυνων Προϊόντων από την Αγορά;19;1;1515073153;1515073324;0;0;0;0;0;2ac88916-45dc-487d-bd16-b66a180ab004;https://data.gov.cy/api/dataset/node/1760;List of Releases of Dangerous Goods from the Market
1756;5912;dataset;el;Μητρώο Ειδικευμένων Εμπειρογνωμόνων Πιστοποιητικών Ενεργειακής Απόδοσης Κτιρίων;19;1;1515071528;1515075301;0;0;0;0;0;b9cd28e5-f4ae-405b-b9e6-ff768783da43;https://data.gov.cy/api/dataset/node/1756;Register of Qualified Energy Performance Certificates of Buildings Experts
1753;6225;dataset;el;Αποφάσεις και Πρόστιμα που επιβάλλονται από την Υπηρεσία Προστασίας Καταναλωτή;19;1;1515070932;1515158101;0;0;0;0;0;7a6fd84e-5772-4c7b-80c6-d745524a378a;https://data.gov.cy/api/dataset/node/1753;Decisions and Fines imposed by the Consumer Protection Agency
1751;6068;dataset;el;Εβδομαδιαίο Δελτίο Επισκόπησης Τιμών Καυσίμων;19;1;1515069025;1515150627;0;0;0;0;0;1773069e-8b39-4f94-8b38-1bfddbbbb80c;https://data.gov.cy/api/dataset/node/1751;Weekly Fuel Price Review Bulletin
1741;5841;dataset;el;Μητρώο Εγγεγραμμένων Ιδρυμάτων στην Κύπρο;8;1;1515065556;1515065883;0;0;0;0;0;55402746-027a-4d47-b2ca-153e0c93f435;https://data.gov.cy/api/dataset/node/1741;Registry of Registered Institutions in Cyprus
1736;5887;dataset;el;Γνωστοποιήσεις Προϊόντων Συστήματος GRAS-RAPEX;19;1;1515060012;1515071701;0;0;0;0;0;9c3506d1-0224-435f-a778-53eb4e936e8b;https://data.gov.cy/api/dataset/node/1736;GRAS-RAPEX System Product Disclosures
1729;5828;dataset;el;Μητρώο Προστατευτικών Διαταγμάτων και Προσωπικών Σχεδίων Αποπληρωμής (ΠΣΑ) ;19;1;1515057221;1515064460;0;0;0;0;0;3b782d59-8902-4739-9073-c6662b4e5d2b;https://data.gov.cy/api/dataset/node/1729;Register of Protective Decrees and Personal Repayment Schemes (SDS)
1725;13885;dataset;el;Mητρώο Διαταγμάτων Απαλλαγής Οφειλών (ΔΑΟ);19;1;1515056695;1531473301;0;0;0;0;0;092c9f59-a5bf-4da7-a0d9-06f6a88d3c4f;https://data.gov.cy/api/dataset/node/1725;Registry of Debt Relief Orders (DAC)
1721;5827;dataset;el;Mητρώο Συμβούλων Αφερεγγυότητας ΔΑΟ;19;1;1515055939;1515064357;0;0;0;0;0;3c9a9e27-9d1b-4f73-95cf-f7474736520f;https://data.gov.cy/api/dataset/node/1721;Registry of Insolvency Advisers
1720;5892;dataset;el;Μητρώο Εγγεγραμμένων Σωματείων στην Κύπρο;8;1;1515055552;1515071701;0;0;0;0;0;6c25b45d-4713-4902-ba70-fe8d47af42e8;https://data.gov.cy/api/dataset/node/1720;Registry of Registered Associations in Cyprus
1717;5773;dataset;el;Μητρώο Συμβούλων Αφερεγγυότητας;19;1;1515054693;1515055541;0;0;0;0;0;9052c5d3-dc07-4a1a-96b8-c5a7b6b392ca;https://data.gov.cy/api/dataset/node/1717;Register of Insolvency Advisers
1712;5798;dataset;el;Μηνιαία Στατιστικά Αφερεγγυότητας;19;1;1515053570;1515057301;0;0;0;0;0;8f2af4df-0ed9-4b3a-b342-2dc54a46af7c;https://data.gov.cy/api/dataset/node/1712;Monthly Insolvency Statistics
1710;5767;dataset;el;Ετήσια Στατιστικά Στοιχεία Υπηρεσίας Αφερεγγυότητας;19;1;1515052766;1515054556;0;0;0;0;0;252ad87c-a338-4330-9be4-df59afa1d886;https://data.gov.cy/api/dataset/node/1710;Annual Insolvency Service Statistics
1703;5758;dataset;el;Τρέχοντα προγνωστικά δεδομένων ανώτερης ατμόσφαιρας (RAOB) ;19;1;1515050801;1515053701;0;0;0;0;0;283fb40e-6adf-4839-913f-47668ed575a0;https://data.gov.cy/api/dataset/node/1703;Current Upper Atmosphere Data (RAOB)
1695;5757;dataset;el;Τρέχουσες προβλέψεις καιρού (DSM – point values);19;1;1515049416;1515053701;0;0;0;0;0;8d8af2a9-f72a-4e7a-a408-7cf11989dc4e;https://data.gov.cy/api/dataset/node/1695;Current weather forecasts (DSM)
1652;5721;dataset;el;Τρέχουσες προβλέψεις καιρού (point values) ;19;1;1515045889;1515050101;0;0;0;0;0;f8cef777-f26a-4c4e-af9a-854c7adec8a8;https://data.gov.cy/api/dataset/node/1652;Current weather forecasts
1649;5640;dataset;el;Χάρτης Δικτύου Μετεωρολογικών Σταθμών;19;1;1515045342;1515048912;0;0;0;0;0;5833928c-4caf-4265-a79c-244bb4385e24;https://data.gov.cy/api/dataset/node/1649;Map of Meteorological Stations Network
1646;5564;dataset;el;Εποχική Πρόγνωση Καιρού για την περιοχή της Νοτιο-Ανατολικής Ευρώπης ;8;1;1514986124;1514988901;0;0;0;0;0;57a7ea8a-f78d-4575-a87b-8d86121553b9;https://data.gov.cy/api/dataset/node/1646;Seasonal Weather Forecast for the Southeast European Region
1645;5763;dataset;el;Θερμοκρασία και Σχετική Υγρασία - 08:00 και 13:00 - Τ.Ε.Χ.;19;1;1514985990;1515053701;0;0;0;0;0;2ad10944-59f8-48ed-afd1-aebb8c0ce976;https://data.gov.cy/api/dataset/node/1645;Temperature and Relative Humidity - 08:00 and 13:00 - Tech.
1639;5563;dataset;el;Μέγιστη, Ελάχιστη Θερμοκρασία και Βροχόπτωση σε ημερήσια βάση;8;1;1514984833;1514988901;0;0;0;0;0;03b62ff1-8a14-4ce9-9e03-8d909fcf82e1;https://data.gov.cy/api/dataset/node/1639;Maximum, Minimum Temperature and Rainfall on a daily basis
1634;5523;dataset;el;Ημερήσια Πρόγνωση Καιρού ;8;1;1514983050;1514983482;0;0;0;0;0;dcc0b54a-b5c3-47b1-b709-e9da69db552d;https://data.gov.cy/api/dataset/node/1634;Daily Weather Forecast
1632;5519;dataset;el;Ημερήσιο Δελτίο Βροχόπτωσης;8;1;1514982262;1514982650;0;0;0;0;0;14bd64a9-f06e-45c3-b857-92728f5e48c4;https://data.gov.cy/api/dataset/node/1632;Daily Rainfall
1630;5543;dataset;el;Ημερήσιοι Χάρτες Βροχόπτωσης;8;1;1514981653;1514985301;0;0;0;0;0;dbc60038-434c-42b1-8c1e-8cdc40d2c818;https://data.gov.cy/api/dataset/node/1630;Daily Rainfall Maps
1627;5480;dataset;el;Τελικά Ημερήσια Στοιχεία Βροχόπτωσης στην Κύπρο;8;1;1514980503;1514980862;0;0;0;0;0;9413b53f-7904-449b-92b1-fee41002bc53;https://data.gov.cy/api/dataset/node/1627;Last Daily Rainfall in Cyprus
1618;5478;dataset;el;Τελικά ετήσια στοιχεία βροχόπτωσης για συγκεκριμένους σταθμούς στην Κύπρο ;8;1;1514978026;1514980202;0;0;0;0;0;84364ad0-481a-4544-9dc3-c19cadd89df2;https://data.gov.cy/api/dataset/node/1618;Final annual rainfall data for specific stations in Cyprus
1617;5528;dataset;el;Κανονικές Τιμές Θερμοκρασίας (Μέγιστη και Ελάχιστη);19;1;1514977892;1514983686;0;0;0;0;0;9dfda3da-23a9-4c56-9e60-87f405e5a195;https://data.gov.cy/api/dataset/node/1617;Normal Temperature Values ​​(Max and Min)
1615;5456;dataset;el;Τρέχουσες Καταγραφές Μετεωρολογικών Σταθμών (API);19;1;1514975035;1514978101;0;0;0;0;0;06ff6684-00bd-44fd-99a3-ec0d0f44551c;https://data.gov.cy/api/dataset/node/1615;Current Meteorological Stations (API)
1611;5436;dataset;el;Κατάλογος Μετεωρολογικών Σταθμών;19;1;1514970680;1514974501;0;0;0;0;0;8d788000-a95a-4f69-a78d-a3dfb60c64f3;https://data.gov.cy/api/dataset/node/1611;List of Meteorological Stations
1607;5459;dataset;el;Μηνιαία Στοιχεία Βροχόπτωσης στην Κύπρο κατά τη διάρκεια του υδρομετεωρολογικού έτους;8;1;1514899102;1514978101;0;0;0;0;0;78cb0c82-801b-472e-87df-2484be4b91ba;https://data.gov.cy/api/dataset/node/1607;Monthly Rainfall Data in Cyprus during the hydrometeorological year
1604;5444;dataset;el;Ηλικία Σελήνης (ημέρες);8;1;1514895771;1514976813;0;0;0;0;0;c656f72e-22b9-4d08-a4fb-ad7b0951b661;https://data.gov.cy/api/dataset/node/1604;Moon Age (days)
1599;15539;dataset;el;Ώρες ανατολής και δύσης του ηλίου στη Λευκωσία;8;1;1514894193;1536729540;0;0;0;0;0;0fddfcf9-d0e4-434c-b34e-431db6939e50;https://data.gov.cy/api/dataset/node/1599;Sunrise and sunset hours in Nicosia
1595;5445;dataset;el;Πίνακας εγκεκριμένων Τελών παροχής πληροφοριών Μετεωρολογικής Υπηρεσίας;8;1;1514889878;1514976856;0;0;0;0;0;aeea4b88-74bf-44fc-8bbb-f5fca8b8346f;https://data.gov.cy/api/dataset/node/1595;Table of Approved Meteorological Service Information Fees
1591;5448;dataset;el;Ετήσιες Εκθέσεις Μετεωρολογικής Υπηρεσίας;8;1;1514886863;1514976910;0;0;0;0;0;4db8811b-9548-417f-a46d-74d54abc766a;https://data.gov.cy/api/dataset/node/1591;Annual Reports of Meteorological Service
1589;5318;dataset;el;Κατάλογος Καθορισμού Αστικών και Αγροτικών Περιοχών σύμφωνα με τον Οδηγό Ταχυδρομικού Κώδικα;19;1;1514553625;1514556901;0;0;0;0;0;cfa9daf0-ab4b-45d4-b6c0-12e3d0c50119;https://data.gov.cy/api/dataset/node/1589;List of Urban and Rural Areas according to the Postal Code Guide
1588;5407;dataset;el;Κατάλογος Ιδιωτικών Ταχυδρομικών Θυρίδων;19;1;1514553209;1514967301;0;0;0;0;0;30c16184-334f-47c9-ad2f-72d1c86ed66e;https://data.gov.cy/api/dataset/node/1588;List of Private Mailboxes
1586;5301;dataset;el;Ταχυδρομικοί Κώδικες Κυβερνητικών Υπηρεσιών;19;1;1514552677;1514552818;0;0;0;0;0;0e5986d1-927b-49a4-a4a5-cd9c6974e8f2;https://data.gov.cy/api/dataset/node/1586;Postal Codes for Government Services
